회사명,종업원수,생산품,용지면적(제곱미터),제조시설면적(제곱미터),부대시설면적(제곱미터),공장대표주소,도로명주소,업종명,년도,분기,위도,경도
이화물산(주),15,그라비아 인쇄 봉투,,710.79,1012,경상남도 김해시 주촌면 덕암리 829-1,경상남도 김해시 주촌면 서부로1637번길 375,"플라스틱 포대, 봉투 및 유사제품 제조업",2017,4,35.25856852,128.8145464
인덕식품,11,"떡국,떡볶이",,741.29,277.13,경상남도 김해시 지내동 194-5,경상남도 김해시 김해대로2662번길 37 (지내동),떡류 제조업,2017,4,35.22568365,128.9190547
일등SP,13,조선기자재,,2645.03,477.34,,"경상남도 김해시 진례면 테크노밸리1로93번길 42-37, 일등SP",선박 구성 부분품 제조업,2017,4,35.27214926,128.7694831
일성공업,1,금속문,,322.49,146.88,경상남도 김해시 어방동 1047-7,경상남도 김해시 분성로557번길 28-11,"금속 문, 창, 셔터 및 관련제품 제조업",2017,4,35.23848494,128.9071369
일성보산업 주식회사,3,"배수문,권양기",,436,69.25,경상남도 김해시 생림면 생림리 740-2,경상남도 김해시 생림면 장재로 282,"금속 문, 창, 셔터 및 관련제품 제조업 외 1 종",2017,4,35.32310578,128.8254516
익성사,2,재생PE칩,,153.87,5.25,경상남도 김해시 주촌면 내삼리 1196-2,경상남도 김해시 주촌면 서부로1409번길 81 (총 2 필지),혼성 및 재생 플라스틱 소재 물질 제조업,2017,4,35.22972793,128.8151469
인성산업,9,비금속광물,,220,90,경상남도 김해시 한림면 병동리 1057-4,경상남도 김해시 한림면 김해대로916번길 52-41,그 외 기타 분류 안된 비금속 광물제품 제조업 외 3 종,2017,4,35.28928802,128.7846496
인터스마트 주식회사,16,"자동조명조도제어장치,LED조명제조업",,438.64,0,경상남도 김해시 화목동 269-13,경상남도 김해시 칠산로291번길 5 (화목동),일반용 전기 조명장치 제조업 외 1 종,2017,4,35.19900742,128.8477075
인제대학교산학협력단,2,기능성식품외,,106,0,,경상남도 김해시 어방동 607번지 인제대학교 성산동(F동) 209호,건강기능식품 제조업 외 1 종,2017,4,35.25040145,128.9011955
일광스틸,1,철구조물,,144,82.8,경상남도 김해시 한림면 가산리 52-6,경상남도 김해시 한림면 한림로 943-11,육상 금속 골조 구조재 제조업 외 1 종,2017,4,35.3336398,128.7573206
일루제지,2,화장지,,684.8,5.76,경상남도 김해시 주촌면 천곡리 934,경상남도 김해시 주촌면 서부로1638번길 65-5,위생용 종이제품 제조업,2017,4,35.23206213,128.8301898
인우하이텍,10,주형외,,1144,357.98,경상남도 김해시 진례면 송현리 1278-19,경상남도 김해시 진례면 고모로134번길 54-111,주형 및 금형 제조업,2017,4,35.23351684,128.7717091
일광기업,6,"기어먼지카바,스피링",,484.8,7.2,경상남도 김해시 진영읍 하계리 196-3,경상남도 김해시 진영읍 하계로 232-26,모터사이클 제조업 외 4 종,2017,4,35.28578633,128.7271201
일등산업,10,"도장,피막",,503.53,111.26,경상남도 김해시 진영읍 본산리 302-18,경상남도 김해시 진영읍 본산로110번길 35,도장 및 기타 피막처리업,2017,4,35.31424049,128.7461975
일성정밀,4,자동차용 동력전달장치,,1288.45,68.25,,"경상남도 김해시 진례면 테크노밸리1로 19-26, 일성정밀",자동차용 신품 조향장치 및 현가 장치 제조업,2017,4,35.26251139,128.7694302
일양산업(주)김해지점,3,토목용보강재,,493,82.8,경상남도 김해시 진례면 담안리 1077-15,경상남도 김해시 진례면 고모로324번길 103-63,플라스틱 필름 제조업 외 1 종,2017,4,35.25173808,128.77895
일진공업,12,시드브라켓,,101,81.64,경상남도 김해시 안동 159-14,경상남도 김해시 삼안로 63,금속 캔 및 기타 포장용기 제조업 외 2 종,2017,4,35.23493734,128.9172515
일광테크,3,금형제품,,492.8,0,경상남도 김해시 진영읍 하계리 250,경상남도 김해시 진영읍 하계로 232,주형 및 금형 제조업,2017,4,35.28650198,128.728236
일산실업,18,모피,,285.26,197.35,경상남도 김해시 삼방동 100,경상남도 김해시 분성로627번길 41-30,모피 및 가죽 제조업,2017,4,35.23899725,128.9119194
일성메탈,5,해양플랜트부품,,392,34.42,경상남도 김해시 진영읍 내룡리 69-2,경상남도 김해시 진영읍 서부로 64-3,그 외 기타 1차 철강 제조업,2017,4,35.29080723,128.7619583
일성기업,14,전자부품,,330,247.5,경상남도 김해시 지내동 274-10,경상남도 김해시 분성로707번길 5,그 외 기타 특수목적용 기계 제조업 외 1 종,2017,4,35.23347457,128.9215708
일성정밀,2,자동차부품,,274.5,0,경상남도 김해시 주촌면 내삼리 372,경상남도 김해시 주촌면 내삼리 372번지,그 외 자동차용 신품 부품 제조업 외 3 종,2017,4,35.23687549,128.8127734
일성화학공업(주),35,세탁기부품,,906.55,150,경상남도 김해시 진례면 청천리 409-6,경상남도 김해시 진례면 서부로396번길 47,운송장비 조립용 플라스틱제품 제조업 외 1 종,2017,4,35.2696775,128.7491413
일성기업,5,자동차베아링가공,,148.25,107.4,,경상남도 김해시 지내동 9B-2L번지,그 외 기타 특수목적용 기계 제조업 외 1 종,2017,4,35.23650529,128.924239
일성산업,2,선박부품,,192,0,경상남도 김해시 상동면 매리 962-10,경상남도 김해시 상동면 동북로473번길 250-52,선박 구성 부분품 제조업,2017,4,35.30393616,128.9481042
일성정밀,4,자동차용JOG FIXTURE,,197.23,52.38,경상남도 김해시 화목동 355-9,경상남도 김해시 칠산로 307-14 (화목동),그 외 자동차용 신품 부품 제조업 외 3 종,2017,4,35.20049387,128.848928
일진엠티에스(주),20,선박부품,,2660.91,1043.41,경상남도 김해시 진영읍 본산리 305-8,경상남도 김해시 진영읍 본산로212번길 27,선박 구성 부분품 제조업,2017,4,35.3154138,128.7507711
일창공업사,5,금속제식탁용품제조업,,850,294,경상남도 김해시 주촌면 천곡리 932-1,경상남도 김해시 주촌면 서부로1638번길 65-21,금속 가구 제조업,2017,4,35.23260931,128.8306506
일흥테크,7,항공기부품,,1645,138,경상남도 김해시 주촌면 내삼리 745-12,경상남도 김해시 주촌면 서부로 1474-35,항공기용 부품 제조업,2017,4,35.22921232,128.8219226
일성정밀,3,자동차부품,,251.62,47.8,경상남도 김해시 주촌면 내삼리 987-1,경상남도 김해시 주촌면 서부로1541번길 91,그 외 자동차용 신품 부품 제조업 외 3 종,2017,4,35.23691433,128.8130333
일신금속,10,구조용금속제품,,990,405,,경상남도 김해시 상동면 묵방리 741번지 외 14필지,기타 구조용 금속제품 제조업,2017,4,35.28899851,128.8977424
일일산업,5,유화제,,300,2.88,경상남도 김해시 상동면 우계리 826-12,경상남도 김해시 상동면 상동로 224-56,그 외 기타 분류 안된 화학제품 제조업 외 1 종,2017,4,35.29991197,128.8963275
일이공이산업사,10,"주형,금형",,492,72.15,경상남도 김해시 한림면 신천리 309-14,경상남도 김해시 한림면 김해대로 1558-47,주형 및 금형 제조업,2017,4,35.27381858,128.8415176
일진엠티에스(주),18,선박부품,,2355,353.6,경상남도 김해시 진영읍 본산리 305-8,경상남도 김해시 진영읍 본산로212번길 15,선박 구성 부분품 제조업 외 5 종,2017,4,35.31546585,128.7494518
일진테크,1,자동차부품,,387,0,경상남도 김해시 주촌면 내삼리 980-5,경상남도 김해시 주촌면 서부로1541번안길 23,그 외 자동차용 신품 부품 제조업 외 3 종,2017,4,35.23513643,128.8147424
일우엔지니어,13,청소기부품,,380.25,76.05,,경상남도 김해시 진례면 고모리 268-외1번지,기타 건축용 플라스틱 조립제품 제조업,2017,4,35.27541616,128.7747177
일진산업(주),7,알루미늄주물,,492,261,경상남도 김해시 진례면 송현리 1035,경상남도 김해시 진례면 고모로180번길 109-37,알루미늄주물 주조업,2017,4,35.24235585,128.7793453
일진테크,14,주형및금형제조,,338.5,1,경상남도 김해시 유하동 80,경상남도 김해시 유하로226번길 48,주형 및 금형 제조업,2017,4,35.22123103,128.8199211
자연산업(주),16,톱밥,,495,348,경상남도 김해시 한림면 안하리 1160-1,경상남도 김해시 한림면 한림로252번길 112,표면 가공 목재 및 특정 목적용 제재목 제조업,2017,4,35.31140261,128.8189729
장유건재,7,"벽돌,블록",,123.2,0,,경상남도 김해시 무계동 291-2번지,"콘크리트 타일, 기와, 벽돌 및 블록 제조업",2017,4,35.19921868,128.8143951
장인의가고려,3,금속공예,,495,173.56,경상남도 김해시 진례면 송현리 850,경상남도 김해시 진례면 고모로216번길 168-75,그 외 기타 달리 분류되지 않은 제품 제조업 외 1 종,2017,4,35.24474423,128.7804915
일진엠티에스(주),12,선박부품,,2795.5,198.5,경상남도 김해시 진영읍 본산리 304-3,경상남도 김해시 진영읍 본산로212번길 22 (총 4 필지),선박 구성 부분품 제조업,2017,4,35.3148068,128.7499711
일진판지,10,골판지,,382.85,115.2,경상남도 김해시 주촌면 원지리 841-2,경상남도 김해시 주촌면 서부로1701번길 188-7,판지 상자 및 용기 제조업,2017,4,35.25364271,128.8301754
일화마그네틱테크(주),8,마그네틱세파레타,,462,33,경상남도 김해시 진례면 고모리 348-1,경상남도 김해시 진례면 고모로582번길 37-7,그 외 기타 분류 안된 금속 가공 제품 제조업 외 2 종,2017,4,35.27609091,128.7800323
일화마그네틱테크(주),10,자석응용기기,,495,235.4,경상남도 김해시 진례면 고모리 388-1,경상남도 김해시 진례면 고모로582번길 28,그 외 기타 분류 안된 금속 가공 제품 제조업 외 2 종,2017,4,35.27499428,128.7795024
임택스틸,3,금속가공,,291.6,0,경상남도 김해시 진례면 송현리 486-2,경상남도 김해시 진례면 고모로 245,그 외 기타 금속가공업,2017,4,35.24892984,128.7670217
장대금속(주),6,철강,,801.49,43.5,경상남도 김해시 주촌면 원지리 1185,경상남도 김해시 주촌면 서부로1637번길 119,그 외 기타 1차 철강 제조업,2017,4,35.24585574,128.8321503
일해정밀,21,열처리,,480,259.46,경상남도 김해시 진례면 청천리 16-4,경상남도 김해시 진례면 서부로411번길 21,금속 단조제품 제조업,2017,4,35.26528689,128.7541282
일흥하이텍(주),21,"자동차부품,전기밥솥",,474.5,108.6,경상남도 김해시 안동 164-25,경상남도 김해시 김해대로2611번길 43,기타 가정용 전기기기 제조업 외 6 종,2017,4,35.23297789,128.9121036
자연엘이디,1,엘이디조명,,75.6,0,경상남도 김해시 주촌면 농소리 226-3,경상남도 김해시 주촌면 소망길 119,전구 및 램프 제조업,2017,4,35.21695325,128.8363142
장유산업(주),5,보온덮게,,322,50,경상남도 김해시 한림면 가동리 523,경상남도 김해시 한림면 장방로 157-49,부직포 및 펠트 제조업,2017,4,35.32638571,128.7699909
재왕목재상사,5,목재,,363,62.08,,경상남도 김해시 상동면 대감리 231-13번지,표면 가공 목재 및 특정 목적용 제재목 제조업,2017,4,35.32637563,128.9348505
재향군인회김해공장,20,적재훈련탄,,346.5,0,경상남도 김해시 진례면 담안리 945,경상남도 김해시 진례면 고모로327번길 13,무기 및 총포탄 제조업,2017,4,35.25649276,128.7651498
적수물산(주),9,고무배합제,,406.8,538.7,경상남도 김해시 생림면 나전리 554-4,경상남도 김해시 생림면 나전로249번길 13-43,그 외 기타 분류 안된 화학제품 제조업 외 1 종,2017,4,35.30465113,128.8758677
자력사,10,전동기,,390,104.25,경상남도 김해시 한림면 용덕리 98,경상남도 김해시 한림면 명동로123번길 16-50,전동기 및 발전기 제조업,2017,4,35.30674455,128.8205362
장원산업,15,상자,,390,310,,"경상남도 김해시 주촌면 서부로1638번길 102,  외1",기타 종이 상자 및 용기 제조업,2017,4,35.23166938,128.8330088
장유철강공업(주),11,철판,,2494.55,462.13,경상남도 김해시 진례면 송현리 1,경상남도 김해시 진례면 고모로324번안길 96 (총 5 필지),그 외 기타 1차 철강 제조업,2017,4,35.24729077,128.7796935
장유철강공업(주),13,형강.철판가공,,572,164.4,,경상남도 김해시 무계동 111-14번지,기타 구조용 금속제품 제조업,2017,4,35.20242951,128.8184117
재도창호,3,목재창호,,4550,330,,"경상남도 김해시 한림면 용덕로237번길 19,  외1",목재문 및 관련제품 제조업,2017,4,35.29695111,128.8265714
재유기계,1,기계부품,,195,51,경상남도 김해시 주촌면 내삼리 319,경상남도 김해시 주촌면 서부로1541번길 86-75,그 외 기타 일반목적용 기계 제조업 외 1 종,2017,4,35.24000132,128.8117782
장현테크,5,자동차부품,,409.5,70.2,경상남도 김해시 주촌면 내삼리 322,경상남도 김해시 주촌면 서부로1541번길 86-59,그 외 자동차용 신품 부품 제조업 외 3 종,2017,4,35.23926584,128.8124627
재원코리아(주),6,연강선,,299,64,경상남도 김해시 진례면 산본리 56-1,경상남도 김해시 진례면 고모로134번길 54-101 (총 2 필지),금속선 가공제품 제조업,2017,4,35.23411693,128.7711292
저스트(주),16,동력전달장치,,1303.5,348.65,경상남도 김해시 진례면 송현리 913,경상남도 김해시 진례면 고모로216번길 152,자동차용 신품 동력전달장치 제조업 외 1 종,2017,4,35.24487361,128.7776345
정강스틸(주),10,CNC모형절단품,,492,166.18,경상남도 김해시 한림면 병동리 988-2,경상남도 김해시 한림면 고모로 782-8 (총 4 필지),그 외 기타 분류 안된 금속 가공 제품 제조업 외 1 종,2017,4,35.29159681,128.779589
정명산업,12,"자동차,가전제품부품",,807.56,330.3,경상남도 김해시 진례면 고모리 984,경상남도 김해시 진례면 고모로526번길 96,그 외 자동차용 신품 부품 제조업 외 4 종,2017,4,35.26596939,128.7828687
정성산업(주),16,"환경오염방지시설,산업기계",,75.6,39.8,경상남도 김해시 이동 686-9,경상남도 김해시 칠산로151번길 62,구조용 금속 판제품 및 공작물 제조업,2017,4,35.19425668,128.8353176
재민산업,1,산업기계,,451.12,24.08,경상남도 김해시 한림면 장방리 1243-1,경상남도 김해시 한림면 장방로 172-3,그 외 기타 일반목적용 기계 제조업 외 2 종,2017,4,35.32453896,128.772953
재은산업,10,도장강재,,735.84,162,경상남도 김해시 진례면 송현리 223-1,경상남도 김해시 진례면 고모로 321-15 (총 3 필지),"도금, 착색 및 기타 표면처리강재 제조업",2017,4,35.25576994,128.7654064
적고정밀(주),52,"자동차부품(프라스틱사출,선삭가공)",,1738.59,670.2,경상남도 김해시 진영읍 죽곡리 1-4,경상남도 김해시 진영읍 서부로179번길 103,그 외 자동차용 신품 부품 제조업 외 3 종,2017,4,35.28991187,128.7736078
